일자,언론사,기고자,제목
20191120,한국경제,이미나(helper@hankyung.com),"문 대통령 '국민과 대화' 끝나자마자 ""기념품 시계 70만 원에 팝니다"""
20191120,중앙일보,권호(kwon.ho@joongang.co.kr),"따뜻한 문재인만 있었고, 후련한 대통령은 없었던 117분"
20191120,한국경제,김예랑(yesrang@hankyung.com),"배철수, 문 대통령 '국민과의 대화' MC 소감 ""3년은 늙은 것 같아"""
20191120,한국경제,방정훈(hito88@naver.com),"日 언론, 문재인 대통령 '국민과의 대화' 지소미아 수출제한 발언 촉각"
20191120,국민일보,박준규,"주진형의 혹평 “문 대통령 방송 보고 실망, 채널 돌렸다”"
20191120,디지털타임스,김미경,문재인 대통령 “스쿨존 쉽게 인식할 수 있게” 고(故) 김민식군 부모님의 눈물 호소에 특별지시
20191120,디지털타임스,김미경,"홍준표 ""황교안 단식, 문재인 대통령이 코웃음 칠 것"""
20191120,서울신문,신진호,‘민식이법’ 응답한 문 대통령 “스쿨존 쉽게 식별 방안 검토” 지시
20191120,국민일보,임성수 기자,"문 대통령, ‘민식이법’ 눈물 호소에 “스쿨존 식별 방안 마련하라” 지시"
20191120,매일경제,김형준,"`국민과 대화` 이후 문 대통령 ""스쿨존 쉽게 식별하는 방안 만들라"""
20191120,중앙일보,임장혁(im.janghyuk@joongang.co.kr),"민식이 부모 눈물 호소, 국회 응답할까 문 대통령 “스쿨존 식별 방안” 지시"
20191120,중앙일보,박광수(park.kwangsoo@joongang.co.kr),"문 대통령, 민식이 엄마 눈물에 응답 “법제화 전 예방책 강구하라”"
20191120,한국경제,박재원(wonderful@hankyung.com),"문재인 대통령, 부산서 방시혁 넷플릭스 창업자 만난다"
20191120,헤럴드경제,강문규 기자,문대통령 ‘민식이법’ 눈물호소 하루만에 “스쿨존 쉽게 식별할 방안 만들라”
20191120,YTN,신호,문 대통령에게 못 물은 경제 문제...이호승 경제수석이 답한다
20191120,YTN,YTN,"靑 ""문 대통령, 스쿨존 쉽게 인식할 방안 검토 지시"""
20191120,매일경제,,"황교안 단식 소식에 홍준표 ""문대통령 코웃음 칠 것"""
20191120,경향신문,도쿄|김진우 특파원 jwkim@kyunghyang.com,"교도통신 ""문 대통령, 친서에서 아베에게 청와대-총리관저 직접 협상 요청"""
20191120,아시아경제,황진영,"문 대통령, '스쿨존 사망' 김민식 군 어머니 호소에 응답 ""과속방지턱 더 높게"""
20191120,한국경제,이미나(helper@hankyung.com),"손혜원 ""한국당 문 대통령 팬미팅 지적 '부러워서 하는 소리' 탁현민 오만"""
20191120,아주경제,"박경은
주진",문 대통령 “스쿨존 과속방지턱 길고 높게 쉽게 인식하는 방안 실행”
20191120,경향신문,조형국 기자 situation@kyunghyang.com,"'국민과의 대화' 후 문 대통령의 첫 지시 ""스쿨존 쉽게 식별할 방안 만들라"""
20191120,매일신문,이혜진,"[속보] 문 대통령, 민식이법 국회 통과 당부 스쿨존 쉽게 인식할 방안 검토 지시"
20191120,한겨레,성연철,문 대통령 “스쿨존 쉽게 인식하는 방안 검토해 실행하라”
20191120,부산일보,전창훈,‘민식이 법’ 부모 애끓는 호소에 즉각 반응한 문 대통령
20191120,머니투데이,김성휘 |기자,"문대통령, 국민과의 대화 후속지시 ""스쿨존 식별하기 쉽게"""
20191120,YTN,YTN,"[속보] 靑 ""문 대통령, 스쿨존 쉽게 인식할 방안 검토 지시"""
20191120,중앙일보,채혜선(chae.hyeseon@joongang.co.kr),"靑 ""문 대통령, 국정방향 밝혀 큰 의미"" 팬미팅 지적 반박"
20191120,충북일보,안혜주,"문 대통령 ""소방공무원 국가직 전환 축하"""
20191120,YTN,오혜연,"[뉴스앤이슈] 국민과의 대화 마친 문 대통령, 정치권 평가는?"
20191120,내일신문,구본홍,"[2019 국민과의 대화] 문 대통령 ""3차 북미 정상회담 열리면 반드시 성과 있을 것"""
20191120,아주경제,정석준,"문재인 대통령 국민과의 대화, 672만명 시청, 시청률은 지난보다 0.9% 상승"
20191120,OBS,최진만,"문 대통령 ""소방공무원 국가직 전환 축하"""
20191120,YTN,YTN,"문 대통령 ""소방공무원 헌신 비로소 제자리...너무 늦어 죄송"""
20191120,매일신문,이혜진,"황교안 '단식 선언'에 네티즌 ""문 대통령의 조력자냐"""
20191120,아시아경제,황진영,"쏟아진 '국민 질문' 1만6000개 문 대통령 ""모두 답변"" 지시"
20191120,YTN,김선중,"문 대통령 ""마지막까지 지소미아 종료 피하는 노력할 것"""
20191120,국민일보,소설희,박지원 “좋은 시도지만 산만 문대통령 지지율 많이 오를 것”
20191120,디지털타임스,윤선영,"황교안 ""문재인 대통령, 현 상황 방치 시 엄청난 항거 직면할 것"""
20191120,경향신문,이유진 기자 yjleee@kyunghyang.com,"문재인 대통령 ‘국민이 묻는다’ 대국민 담화, 시청률 22.1％ 기록"
20191120,국민일보,김지은,"문 대통령, 소방공무원 국가직 전환 축하하며 호명한 사람들"
20191120,한라일보,서울=부미현 기자 bu8385@ihalla.com,"문 대통령 ""제2공항 공론화 정부 직접 개입 어려워"""
20191120,경향신문,박홍두 기자 phd@kyunghyang.com,손학규 “문 대통령 국민과의 대화 ‘실망’  ‘보여주기 쇼’로는 안된다”
20191120,한국경제,김소연(sue123@hankyung.com),"탁현민 ""문재인 대통령 보니 마음이 울렁"" 태도 변화"
20191120,한겨레,성연철,"문 대통령 “소방관 국가직 전환, 너무 늦게 이뤄져 죄송한 마음”"
20191120,서울신문,이재연,"문 대통령, ‘소방관 국가직 전환’ 통과에 “국민 모두 바라던 것”"
20191120,아주경제,박성준,"손학규 ""제대로 된 대답 없어 문재인 대통령 국민과의 대화 실망"""
20191120,매일경제,,"문대통령 ""소방관 국가직 전환, 비로소 제자리 너무 늦어 죄송"""
20191120,세계일보,김달중,문 대통령 “소방공무원 국가직 전환을 축하합니다”
20191120,KBS,김지선,문 대통령 “지소미아 종료돼도 일본과 안보협력”
20191120,부산일보,전창훈,문 대통령 “소방공무원 국가직 전환 축하 국민 안전에 지역 격차 없어야”
20191120,경향신문,조형국 기자 situation@kyunghyang.com,"문 대통령 ""소방공무원 국가직 전환을 축하합니다"""
20191120,헤럴드경제,강문규 기자,문대통령 “소방공무원 국가직 전환 축하 국가중심 재난현장 총력 대응”
20191120,아시아경제,황진영,"문 대통령 ""소방공무원 국가직 전환 축하 순직 소방관들께 반가운소식 전하고 싶다"""
20191120,YTN,YTN,"[속보] 문 대통령 ""소방공무원 국가직 전환, 숭고한 희생 제자리 찾아"""
20191120,매일경제,,문재인 대통령 `대국민 담화` 시청률 22.1%
20191120,OBS,이정현,문 대통령 국민과 대화 경제 검찰 개혁 화두
20191120,매일경제,박세연,"탁현민 ""문재인 대통령 국민 대하는 태도에 마음이 울렁"""
20191120,매일경제,이상규,배철수가 고른 비틀스 노래에 문 대통령 반응이 
20191120,국민일보,천금주 기자,“아직 못 찾았군요” 생방송 끝난 뒤 문 대통령이 만난 사람
20191120,아주경제,김세구,[포토] 문재인 대통령과 대화하는 배철수
20191120,세계일보,김현주,집권 후반기 '국민과의 대화' 문 대통령 '진짜 민심' 헤아려 국정운영 반영해야 [김현주의 일상 톡톡]
20191120,YTN,나연수,"문 대통령 ""지소미아, 마지막 순간까지 노력할 것"""
20191120,KBS,최형원,"문 대통령, ‘조국 사태’ 거듭 사과 공수처 필요성도 강조"
20191120,KBS,김지선,문 대통령 “지소미아 종료돼도 일본과 안보협력”
20191120,세계일보,김주영,"경제정책 자신감 드러낸 문 대통령, 문제점 지적엔 ‘국회 탓’"
20191120,세계일보,안승진,남북관계 지소미아 모병제 문 대통령이 내놓은 답변은?
20191120,중앙일보,배재성(hongdoya@joongang.co.kr),배철수 “대통령은 극한직업” 문 대통령 “노동강도 말이 안 된다”
20191120,YTN,YTN,"""아이 안전한 나라"" 눈물 호소...고개 떨군 문 대통령"
20191120,서울신문,,"[사설] 문 대통령, 국민과 소통하고 민의 정책에 반영해야"
20191120,서울신문,,"[사설] 문 대통령, 국민과 소통하고 민의 정책에 반영해야"
20191120,한국일보,,[사설] ‘통합과 소통’ 약속으로 읽히는 문 대통령의 ‘국민과의 대화’
20191120,YTN,김도원,"문 대통령 ""연내 북미 정상회담 노력...열린다면 성과 있을 것"""
20191120,YTN,나연수,"문 대통령 ""부동산 문제, 우리 정부 자신 있다"""
20191120,YTN,나연수,"문 대통령 ""모병제 여건 아직...중장기적 설계해야"""
20191120,YTN,YTN,"문 대통령 ""조국 前 장관 갈등 송구...검찰개혁 필요"""
20191120,YTN,김도원,"문 대통령 ""검찰개혁 쉽게 안 오는 기회...조국 논란 사과"""
20191120,YTN,김도원,문 대통령 '국민과의 대화'...2시간 생방송
20191120,강원일보,이규호,"`""최저임금 인상 노동시간 단축, 가야할 길 "" 문대통령 100분간 국민과의 대화"
20191120,YTN,신호,"문 대통령 ""부동산 문제 해결 자신...더 강력한 대응 수단"""
20191120,YTN,나연수,"문 대통령 ""日, 지소미아 종료 원치 않는다면 노력해야"""
20191120,YTN,김선중,"문 대통령 ""국민 갈등 사과...검찰개혁 공수처 반드시 필요"""
20191120,YTN,신호,"문 대통령 ""연내 북미 협상 위한 노력 진행 중"""
20191120,YTN,김선중,"문 대통령 ""부동산 문제 자신 있다...강력한 방안 있어"""
20191120,경인일보,이성철,"[문재인 대통령 '국민과의 대화']""부동산 가격 잡기 자신있다 경기부양 수단으로 사용 안해"""
20191120,경인일보,이성철,"[문재인 대통령 '국민과의 대화']""조국 인사로 국민 갈등 송구스럽다"""
20191120,국제신문,김태경 기자 tgkim@kookje.co.kr,문 대통령 “조국 사태 송구 검찰개혁 꼭 이뤄야”
20191120,국제신문,김태경 기자 tgkim@kookje.co.kr,"문재인 대통령, 국민과의 대화 패널 300명 선정 배철수 사회로 진행"
20191120,국제신문,장호정 기자 lighthouse@kookje.co.kr,"에코델타 스마트시티 24일 착공식, 문재인 대통령 아세안 10개국 정상 참석"
20191120,경남신문,이상권,문 대통령 “조국 사태로 갈등 분열 사과 드린다”
20191120,국민일보,,"[포토] 문 대통령 ‘국민과의 대화’, 쏟아지는 질문들"
20191119,한국일보,양진하,"문 대통령 “지소미아 종료문제는 일본이 그 원인 제공"""
20191119,한국일보,김혜영,[속보] 문 대통령 “동성혼 합법화하기엔 우리 사회 합의 부족”
20191119,한국일보,김혜영,[속보] 문 대통령 “모병제 아직 실시할 형편 안돼 중장기 과제”
20191119,한국일보,이정은,“1953년생 동갑내기” 훈훈했던 문 대통령과 배철수의 '브로맨스'
20191119,한국일보,신은별,"[속보] 문재인 대통령 “부동산 문제, 자신 있다고 장담”"
20191119,한국일보,김혜영,"[속보] 문 대통령, 조국 질문에 '짧은 한숨' ""국민 분열 송구스럽다"""
20191119,한국일보,이정은,문재인 대통령 ‘국민과의 대화’ 첫 질문 민식이법 뭐길래
20191119,한국일보,정승임,[속보] 문 대통령 “민식이법 통과 위해 노력하겠다”
20191119,한국일보,"김혜영
김정원","[속보] 문 대통령 “윤석열 검찰총장, 검찰개혁 잘 할거라 신뢰”"
20191119,한국일보,이정은,“가장 필요한 건 사랑” 배철수가 선곡한 문 대통령 ‘국민과의 대화’ 등장곡
20191119,매일경제,김소연,"`국민과의 대화` 배철수 ""문재인 대통령과 동갑"""
20191119,중앙일보,성지원(sung.jiwon@joongang.co.kr),"문 대통령 대국민 대화에 야권 ""알맹이 빠진 대통령 홍보방송"""
20191119,아시아경제,강나훔,"한국당 ""문 대통령, 대안도 제시 못하고 할 말만 일방적 '쇼'"""
20191119,서울신문,신진호,"문 대통령, ‘20대 지지율 하락’ 지적에 조국 전 장관 언급"
20191119,부산일보,이은철,[문 대통령 국민과의 대화] 소통 취지는 좋았으나 ‘무각본’에 혼란도
20191119,부산일보,전창훈,문재인 대통령 “조국 사태로 국민갈등 사과”
20191119,부산일보,민지형,[문 대통령 국민과의 대화] 주요정국 현안
20191119,부산일보,전창훈,[문 대통령 국민과의 대화] 경제 사회
20191119,YTN,김선중,"문 대통령 ""마지막까지 지소미아 종료 피하는 노력할 것"""
20191119,경향신문,박용하·허남설 기자  yong14h@kyunghyang.com,"장애인 다문화가정 북한이탈주민 등 참여, 문 대통령 “임기 절반 지난 게 아니라 남았다”"
20191119,아시아경제,강나훔,문 대통령의 '각본 없는' 대화 소통 노력 속 '깊이 부족' 아쉬움도
20191119,아주경제,정혜인,"[국민과의 대화] 문재인 대통령 ""지소미아 종료, 피할 수 있다면 """
20191119,서울신문,신진호,"문 대통령 “동성결혼 합법화, 사회적 합의가 이뤄져야 가능”"
20191119,한겨레,,"[사설] 봇물처럼 쏟아진 ‘국민 목소리’, 문 대통령 새겨들어야"
20191119,YTN,김선중,"문 대통령 ""국민 갈등 사과...검찰개혁 공수처 반드시 필요"""
20191119,KBS,최형원,"문 대통령, ‘조국 사태’ 거듭 사과 “공수처 반드시 필요”"
20191119,KBS,오수호,문 대통령 “부동산 반드시 잡는다 더 강력한 대책 강구”
20191119,경향신문,정제혁·조형국 기자 jhjung@kyunghyang.com,"문 대통령 “부동산, 더 강력한 방법으로 반드시 잡겠다”"
20191119,KBS,김지선,문 대통령 “지소미아 종료돼도 일본과 안보 협력 계속”
20191119,한겨레,성연철,문 대통령 “집값 반드시 잡겠다 더 강력한 방안 강구”
20191119,한겨레,서영지,"문 대통령 “공수처, 검찰 책임 물을 때 필요 이념문제 아냐”"
20191119,세계일보,안승진,"문 대통령 “일본, 안보상 한국 불신한다면서 군사정보 공유하자는 모순” 비판"
20191119,아시아경제,전진영,"문 대통령 “동성혼, 사회적 합의 이뤄져야 합법화 가능”"
20191119,서울경제,강신우 기자,"'국민이 묻는다' 문 대통령 마무리 발언 ""아직 임기 절반 남았다"""
20191119,한국경제,김명일(mi737@hankyung.com),"""지지자들과의 대화였다"" 보수 야권 혹평 [문 대통령 국민과의 대화]"
20191119,한국경제,이미나(helper@hankyung.com),"[종합] 문 대통령 ""전국적으로 부동산 가격 하락했을 정도로 안정화"""
20191119,아주경제,정혜인,"[국민과의 대화] 문재인 대통령, '개성공단 중단' 피해 기업 대책 묻자 "
20191119,중앙일보,손해용(sohn.yong@joongang.co.kr),"은마 호가 20억인데  ""부동산 자신 있다""는 문 대통령"
20191119,KBS,디지털뉴스부,[풀영상] 문재인 대통령 ‘국민과의 대화’
20191119,매일신문,최경철,"문 대통령 ""조국 사태 송구"" 국면 대전환은 외면"
20191119,OBS,이정현,문 대통령 '국민과 대화' 경제문제 검찰개혁 화두
20191119,세계일보,김명일,’할랄식 필수’ 이슬람 다문화 자녀 군대가면? 문 대통령 “개선해갈 것”
20191119,한겨레,황금비,문 대통령 “동성결혼 합법화 이르다 성평등 까마득한 게 현실”
20191119,전북도민일보,청와대=이태영 기자,문재인 대통령 “검찰 제대로 못해 국정농단 생겨 공수처 반드시 필요“
20191119,YTN,김도원,"국민과의 대화, 문 대통령 ""국민분열 사과...검찰개혁 반드시 필요"""
20191119,한국경제,김형호(chsan@hankyung.com);최진석(iskra@hankyung.com);이태훈(beje@hankyung.com),"문재인 대통령 ""부동산 자신있다 더 강력한 방안 강구"""
20191119,한국경제,이미나(helper@hankyung.com),"문 대통령의 마지막 말 ""임기 동안 열심히 했고 아직 반이 남았다"" [국민과의 대화 ⑦]"
20191119,아시아경제,황진영,"문 대통령 ""조국 지명으로 국민 분열시켜 송구""(종합)"
20191119,아시아경제,류정민,"문 대통령, 다문화 가정 사회 관심과 배려 강조(종합)"
20191119,서울신문,신진호,문 대통령 “마지막 순간까지 지소미아 종료 피하는 노력할 것”
20191119,매일경제,디지털뉴스국,"문 대통령 ""동성혼, 사회적합의 이뤄져야 합법화 더 논의 필요"""
20191119,KBS,김가람,애타는 어선 실종자 가족들 문 대통령 “수색과 지원 최선”
20191119,KBS,김기화,[영상] 문재인 대통령 ‘국민과의 대화’⑥ 남북문제 그리고 다양한 즉석 질문
20191119,전북일보,김준호,"문재인 대통령 ""검찰 개혁 반드시 필요"" ""정치적 독립성 확보 공수처 설치해야"""
20191119,중도일보,송익준 기자,"문 대통령, 대성호 사고 ""인명구조 최선"" 지시"
20191119,강원도민일보,남궁창성,"“조국사태 사과, 검찰 개혁은 반드시 필요” 문 대통령, 국민과의 대화"
20191119,전자신문,성현희,"문 대통령 “부동산 문제, 우리 정부에서는 자신있다고 장담”"
20191119,전자신문,성현희,"문 대통령, ""주52시간 입법 보완 안되면 여러 방법으로 충격 완화하겠다"""
20191119,한국경제,방정훈(hito88@naver.com),"문재인 대통령 ""주 52시간제 최저임금 인상, 적절한 제도 뒷받침돼야""(국민과의 대화)"
20191119,한국경제,김명일(mi737@hankyung.com),"말말말 국정 자신감 보인 문 대통령 ""부동산 문제 자신 있어, 주 52시간제도 안착"""
20191119,한국경제,이미나(helper@hankyung.com),"문 대통령 ""日, 지소미아 종료 원인 제공 이후에도 안보상 협력"" [국민과의 대화 ⑥]"
20191119,아주경제,장용진,"문재인 대통령 ""검찰개혁 반드시 필요... 쉽게 오지 않을 기회"""
20191119,아시아경제,류정민,"문 대통령 ""20대 젊은층 기대 부흥하지 못하고 있다"""
20191119,서울신문,임일영,문 대통령 “조국 사태로 갈등 분열 사과드린다”
20191119,한겨레,황금비,문 대통령 “3차 북미정상회담 열린다면 반드시 성과 있을 것”
20191119,한겨레,서영지,문 대통령 “지소미아 종료 원인은 일본이 제공 안보상 협력은 계속”
20191119,한겨레,김미나,"문 대통령 “20대 실망감 느낀 것이지, 외면한다 생각 안해”"
20191119,매일경제,디지털뉴스국,"문 대통령 ""마지막 순간까지 지소미아 종료 피하는 노력할 것"""
20191119,전자신문,성현희,"문 대통령 ""지소미아 종료돼도 日과 협력 수출통제 해결돼야"""
20191119,전자신문,전지연,"문재인 대통령 ""제3차 북미정상회담 열리면 반드시 성과 있을 것"""
20191119,중앙일보,한영혜(han.younghye@joongang.co.kr),문 대통령 “남북관계는 제가 보람을 많이 느끼는 분야다”
20191119,매일경제,디지털뉴스국,"[속보] 문 대통령 ""동성혼, 사회적 합의 이뤄져야 합법화 가능"""
20191119,아주경제,정혜인,"[국민과의 대화] 문재인 대통령 ""3차 북미회담 성과내면 남북관계도 개선"""
20191119,경향신문,김유진 기자 yjkim@kyunghyang.com,"문 대통령 ""마지막 순간까지 GSOMIA 종료 피할 수 있다면 일본과 노력할 것"""
20191119,머니투데이,최경민 |기자,"문 대통령 ""제주 제2공항, 정부개입 힘들어 어떤 선택이든 지원"""
20191119,매일경제,디지털뉴스국,"문 대통령 ""3차 북미정상회담 이뤄진다면 반드시 성과 있을 것"""
20191119,중앙일보,김준영.윤성민.하준호.이우림(kim.junyoung@joongang.co.kr),문 대통령 “모병제 실시할 형편 안돼 언젠가 가야 할 길”
20191119,머니투데이,최경민 |기자,"문 대통령 ""여성차별 아직 엄연한 현실 동성혼은 합의 쉽지않아"""
20191119,부산일보,장혜진,"민경욱 ""문 대통령, 각본 없이 국민과 대화한다는 것이 주요 뉴스거리"""
20191119,경향신문,김윤나영 기자 nayoung@kyunghyang.com,"문 대통령 ""탄력근로제 확대, 정기국회 내 입법 촉구"""
20191119,국민일보,김남중 기자,"[속보] 문대통령 “日, 한 미 덕분에 방위비 적게 써 한국이 방파제 역할”"
20191119,한국경제,김명일(mi737@hankyung.com),"[속보] 문 대통령 ""남북 문제, 국제사회와 속도 맞춰야"""
20191119,한국경제,김명일(mi737@hankyung.com),"[속보] 문 대통령 ""지소미아, 일본 태도 변화가 우선"""
20191119,한국경제,이미나(helper@hankyung.com),"문 대통령 ""북한과 전쟁 위험 제거되고, 대화 국면 들어섰다"" [국민과의 대화 ⑤]"
20191119,한국경제,이미나(helper@hankyung.com),"말말말 배철수 사회 무리수였나 ""문 대통령, 국민과의 대화 아닌 토크콘서트"""
20191119,아시아경제,문제원,"문 대통령 ""제3차 북미정상회담 열리면 반드시 성과 있을 것"""
20191119,매일경제,디지털뉴스국,"[속보] 문 대통령 ""마지막 순간까지 지소미아 종료 피하는 노력할 것"""
20191119,매일경제,디지털뉴스국,"[속보] 문 대통령 ""지소미아 종료되더라도 日과 안보상 협력하겠다"""
20191119,세계일보,안승진,문 대통령 “부동산 문제는 우리 정부에서 자신 있다고 장담”
20191119,머니투데이,최경민 |기자,"문 대통령 ""지소미아 종료돼도 日과 협력 수출통제 해결돼야"""
20191119,머니투데이,최경민 |기자,"문 대통령 ""20대 외면이라 생각치 않아 더 많은 기대하는것"""
20191119,매일경제,디지털뉴스국,"[속보] 문대통령 ""연내 북미 실무협상 거쳐 정상회담 위한 노력 진행중"""
20191119,아시아경제,김동표,"[속보] 문 대통령 ""지소미아 종료 사태의 원인은 일본"""
20191119,매일경제,디지털뉴스국,"[속보] 문 대통령 ""3차 북미정상회담 열리면 반드시 성과 있을 것"""
20191119,국민일보,김남중 기자,[속보] 문대통령 “북미간 연내 정상회담 하려고 노력 중”
20191119,서울신문,신진호,"문 대통령 “부동산, 경기부양 수단으로 사용 않겠다”"
20191119,매일신문,황희진,"[속보] 문재인 대통령 ""지소미아 종료, 원인 제공한 일본과 마지막까지 협의"""
20191119,머니투데이,최경민 김상준 |기자,"문 대통령 ""북한 철도 개량, UN 제재 해결돼야 북미대화에 달려"""
20191119,머니투데이,최경민 |기자,"[속보]문 대통령 ""지소미아 종료 피할 수 있다면 노력"""
20191119,매일경제,디지털뉴스국,"문 대통령 ""고용불안 속시원히 해결안돼 송구 비정규직 줄여야"""
20191119,아시아경제,강나훔,"문 대통령 ""고용불안 해소 공약, 해결 안돼 송구 비정규직 줄이는게 과제"""
20191119,한겨레,황금비,"문 대통령 “부동산, 경기 부양 수단으로 삼지 않을 것”"
20191119,중앙일보,한영익.성지원(hanyi@joongang.co.kr),"문 대통령 ""조국 갈등에 사과, 검찰 내부 개혁은 윤석열 신뢰"""
20191119,매일경제,,"문 대통령 ""검찰 독립성 확보, 잘못 물을만한 공수처 반드시 필요"""
20191119,경남도민일보,고동우 기자,"문 대통령 ""검찰개혁 공수처 반드시 이뤄야"""
20191119,전자신문,전지연,"문 대통령 ""반드시 부동산 가격 잡겠다 더 강력한 방안 강구"""
20191119,매일경제,디지털뉴스국,"[종합] 문 대통령 ""부동산 문제, 자신 있다 경기부양 수단 사용않을 것"""
20191119,머니투데이,최경민 |기자,"문 대통령 ""북미, 연내 실무협상 타결 노력 3차 북미회담 후 남북 개선"""
20191119,머니투데이,최경민 |기자,"문 대통령 ""남북관계, 가장 보람 전쟁 위험은 제거됐다"""
20191119,아주경제,박경은,"[국민과의 대화] 문재인 대통령 ""檢 제대로 못해 국정농단 발생...보수 진보 문제 아냐"""
20191119,경향신문,이성희 기자 mong2@kyunghyang.com,문 대통령 “부동산 문제 자신있다  집값 반드시 잡겠다”
20191119,대전일보,宋忠原,"문 대통령, 국민과의 대화"
20191119,한국경제,이미나(helper@hankyung.com),"문 대통령 ""성장률 어려워도 부동산 경기부양책 사용 않겠다"" [국민과의 대화 ④]"
20191119,한국경제,방정훈(hito88@naver.com),"문재인 대통령 ""공수처, 여야를 떠나 권력형 비리 막는 사정기구""(국민과의 대화)"
20191119,아주경제,"박경은
주진","[국민과의 대화] 문재인 대통령 ""검찰 제대로 못해 국정농단 생겨 공수처 반드시 필요"""
20191119,한겨레,이완,비틀즈 음악 ‘올 유 니드 ’로 시작 문 대통령 “경청하는 시간 갖겠다”
20191119,KBS,김기화,[영상] 문재인 대통령 ‘국민과의 대화’⑤ 부동산 문제와 좋은 일자리 해법
20191119,아주경제,홍성환,"[국민과의 대화] 문재인 대통령 ""일자리 문제 송구 비정규직 고용안전망 확대"""
20191119,세계일보,안승진,소상공인 ‘주52시간제’ 고통 하소연에 문 대통령 “노동시간 단축은 가야할 길”
20191119,무등일보,김현수,"문재인 대통령 ""국민들께 받은 사랑 갚겠다”"
20191119,아주경제,박경은,"[국민과의 대화] 문재인 대통령 ""검찰개혁, 윤석열 신뢰한다"""
20191119,아시아경제,류정민,"문 대통령 ""검찰 내부 개혁, 윤석열 총장 신뢰"""
20191119,디지털타임스,윤선영,"문재인 대통령 ""검찰 내부 개혁, 윤석열 검찰총장 신뢰한다"""
20191119,중부일보,김재득,[국민과의 대화] 비틀즈 음악 맞춰 등장한 문재인 대통령 첫 질문자는 '민식이 엄마'
20191119,매일경제,디지털뉴스국,"문 대통령 ""검찰개혁 쉽게 오지않는 기회 윤석열 검찰총장 신뢰"""
20191119,머니투데이,최경민 유효송 |기자,"문 대통령 ""부동산 전국적으로 잡아와 전월세는 안정됐다"""
20191119,한겨레,김미나,"문 대통령 “‘공수처, 야당 탄압’ 주장 사리에 맞지 않아”"
20191119,서울경제,강신우 기자,"'국민이 묻는다' 문 대통령, ""검찰개혁은 글로벌 스탠다드 맞추는 것"""
20191119,서울신문,신진호,"문 대통령 “조국 사태, 정말 송구 다시 한번 사과”"
20191119,아주경제,정혜인,"[국민과의 대화] 문재인 대통령 ""주52시간제, 장애인활동지원 못 받는 일 없을 것"""
20191119,경향신문,조형국 기자 situation@kyunghyang.com,"문 대통령 ""모병제, 가야할 길이지만 중장기 설계해야"""
20191119,아주경제,"정혜인
주진","[국민과의 대화] 문 대통령 ""모병제 중장기적으로 설계해나가야"""
20191119,한국경제,김명일(mi737@hankyung.com),"[속보] 문 대통령 ""부동산 가격 안 잡히면 더 강력한 조치"""
20191119,한국경제,방정훈(hito88@naver.com),"문재인 대통령 ""다문화 가정, 동등 대우 넘어 다양성도 인정해야""(국민과의 대화)"
20191119,한국경제,김명일(mi737@hankyung.com),"문 대통령, 조국 질문받고 짧은 사과 나머지는 검찰에 견제구"
20191119,한국경제,이미나(helper@hankyung.com),"문 대통령 ""조국 사태로 국민들 분열시키고 갈등 야기한 점 송구"" [국민과의 대화 ③]"
20191119,세계일보,김주영,"문 대통령 “모병제, 언젠가 가야할 길 중장기적 설계필요”"
20191119,아시아경제,문호남,[포토]국민 앞에 선 문재인 대통령
20191119,아시아경제,문호남,[포토]국민 앞에 선 문재인 대통령
20191119,아시아경제,류정민,"문 대통령 ""검찰개혁 쉽게 오지 않을 좋은 기회"""
20191119,아시아경제,문호남,[포토]국민 앞에 선 문재인 대통령
20191119,매일경제,디지털뉴스국,"[속보] 문 대통령 ""성장률 어려워도 부동산 경기부양책 사용 않겠다"""
20191119,전자신문,전지연,"문재인 대통령 ""고위공직자범죄수사처(공수처) 야당 탄압용 아냐"""
20191119,머니투데이,최경민 |기자,"문 대통령 ""부동산 공급 늘리는 것도 중요 1인 맞춤형 아파트 필요"""
20191119,전남일보,김성수 기자,"문 대통령 ""조국 장관 임명 국민 갈등 일으킨 점 사과"""
20191119,매일경제,디지털뉴스국,"[속보] 문 대통령 ""부동산 문제, 우리 정부에서는 자신있다고 장담"""
20191119,경향신문,정희완 기자 roses@kyunghyang.com,"문 대통령 “조국 전 장관 문제, 다시 한번 사과  검찰개혁 절실함 다시 부각돼 한편으론 다행”"
20191119,디지털타임스,김미경,"문재인 대통령 ""조국 사태 송구스럽다"""
20191119,국민일보,김남중 기자,[속보] 문대통령 “부동산 문제만큼은 자신있다 건설로 경기부양 안 해”
20191119,머니투데이,최경민 |기자,"문 대통령 ""부동산은 자신있다 현재 방안 안통하면 더 강력한 방안"""
20191119,헤럴드경제,강문규 기자,"[국민과의 대화] 문대통령 “조국 사태로 갈등과 분열, 사과 드린다”"
20191119,매일신문,황희진,"[화보] 재킷 벗은 문재인 대통령 ""국민과의 대화 1시간째"""
20191119,머니투데이,"김성휘 ,최경민 |기자","문 대통령 ""조국 임명, 국민 분열케 해 굉장히 송구..檢 개혁은 필요"""
20191119,KBS,김기화,[영상] 문재인 대통령 ‘국민과의 대화’④ “조국 전 장관 지명으로 갈등 송구”
20191119,중부일보,김재득,"[국민과의 대화] 문재인 대통령 ""공수처법 야당탄압 주장은 사리에 안맞아"""
20191119,매일경제,,"문 대통령 ""주52시간제 시행 코앞 탄력근로제 유연근무제 입법 촉구"""
