일자,언론사,기고자,제목
20181001,충청일보,이득수 기자,"유시민, 노무현재단 제5대 이사장에 선임"
20181001,아주경제,김봉철,"?유시민, 노무현 재단 제5대 이사장 선임"
20181001,YTN,,신임 노무현재단 이사장 유시민 선임
20181001,국민일보,김성훈 기자,유시민 정계 복귀 신호탄? 노무현 재단 이사장에 선임
20181001,경향신문,김한솔 기자 hansol@kyunghyang.com,노무현 재단 신임 이사장에 유시민
20181001,중앙일보,김은빈(kim.eunbin@joongang.co.kr),노무현 재단 제5대 이사장에 유시민 선임
20181001,세계일보,박태훈,"유시민, 5일부터 노무현재단 이사장 취임 4일 평양 행사는 이해찬이 참석"
20181001,부산일보,디지털본부17,"유시민, 노무현 재단 제5대 이사장 선임"
20181001,아시아경제,성기호,"유시민, 노무현재단 신임 이사장 선임 10 4 기념식 방북은 불참"
20180927,조선일보,선정민 기자,'노무현재단' 새 이사장에 유시민 내정
20180927,조선일보,,[Chosun Today] 노무현재단 이사장 유시민 외
20180927,MBC,박소희,'노무현재단' 신임 이사장으로 '유시민' 내정
20180927,서울신문,손지은,유시민 전 장관 ‘노무현재단’ 이사장 내정
20180927,광주일보,박지경,‘노무현재단’ 신임 이사장에 유시민
20180927,서울경제,하정연 기자,노무현재단 새 이사장에 유시민
20180927,중도일보,조훈희 기자,이해찬 노무현재단 이사장 내려놓는다 후임은 유시민 내정
20180927,파이낸셜뉴스,김규태,노무현재단 신임 이사장에 유시민 내정
20180927,경남신문,이상권기자,‘사람사는 세상 노무현재단’ 신임 이사장에 유시민 작가 내정
20180927,부산일보,박석호,노무현재단 새 이사장에 유시민 전 의원 내정
20180927,국민일보,신재희 기자,사람사는세상 노무현재단 신임 이사장에 유시민 낙점
20180926,한국일보,강유빈,노무현재단 새 이사장에 유시민 작가 내정
20180926,매일신문,모현철,노무현재단 신임 이사장에 유시민 내정
20180926,YTN,,노무현재단 신임 이사장에 유시민 내정
20180926,경향신문,정환보 기자 botox@kyunghyang.com,"유시민 작가, 노무현재단 이사장 내정"
20180926,세계일보,김민순,노무현재단 이사장에 유시민
20180926,OBS,김용주,노무현재단 신임 이사장에 유시민 작가 내정
20180926,한국경제,김형호(chsan@hankyung.com),이해찬 노무현재단 이사장 사임 후임에 유시민
20180926,국민일보,박태환,유시민 작가 이해찬 이어 ‘노무현재단’ 이사장 내정
20180926,서울경제,하정연 기자,노무현재단 새 이사장에 유시민
20180926,매일경제,김태준,`노무현재단` 이사장에 유시민 내정
20180926,KBS,KBS,“노무현재단 신임 이사장에 유시민 前 장관 거론”
20180926,중앙일보,박광수(park.kwangsoo@joongang.co.kr),‘노무현재단’ 신임 이사장에 유시민 작가 내정
20180926,중앙일보,하준호(ha.junho1@joongang.co.kr),유시민의 컴백? 노무현재단 새 이사장 내정에 환호하는 문팬
20180926,중부일보,정영식,"'노무현재단' 신임 이사장에 유시민 작가 내정...""권양숙 여사도 좋아해"""
20180926,세계일보,김민순,노무현 재단 신임 이사장에 유시민 작가 내정
20180926,머니투데이,한지연 |기자,'노무현재단' 차기 이사장에 유시민 작가 내정
20180926,YTN,,노무현재단 신임 이사장에 유시민 내정
20180926,전자신문,전자신문인터넷 김수정 기자,"유시민, 노무현재단 이사장 내정...추모시로 절절한 심경 담기도"
20180926,아시아경제,온라인이슈팀,'노무현재단' 신임 이사장에 유시민 작가 내정 이해찬 후임
20180926,부산일보,디지털본부17,"유시민, 노무현재단 신임 이사장 내정"
20180926,경향신문,정환보 기자 botox@kyunghyang.com,"유시민, ‘노무현재단’ 신임 이사장 내정  정치 복귀 하나"
20180926,헤럴드경제,이운자 기자,"유시민, 노무현재단 신임 이사장 내정 10월 이사회 의결 남아"
20180926,서울신문,온라인뉴스부,"‘자연인’ 유시민, 노무현재단 이사장 내정 수락 이유는"
20180926,아주경제,김봉철,"?유시민, 노무현재단 신임 이사장 내정"
20180926,국민일보,정지용 기자,"유시민 작가, 총리 대신 ‘노무현재단’ 신임 이사장 내정"
20180926,서울경제,이정인 기자,"유시민, 이해찬 후임으로 노무현재단 신임 이사장 내정"
20180926,경인일보,송수은,"유시민 작가, '노무현 재단' 신임 이사장으로 내정 이사회 의결 절차 남아"
20180926,한국경제,뉴스룸,'사람사는세상 노무현재단' 신임 이사장에 유시민 작가 내정
20180926,매일경제,디지털뉴스국,노무현재단 신임 이사장에 유시민 내정(종합)
20180926,조선일보,이창환 기자,노무현재단 신임 이사장에 유시민 내정
20180926,동아일보,윤우열,"유시민, ‘노무현재단’ 신임 이사장 내정 “이해찬이 직접 제안”"
20180921,서울경제,김진선 기자,"EBS 새 이사장에 유시춘 작가, 유시민 작가 누나로 주목"
20180920,한국일보,홍혜민,"‘알쓸신잡3’ 유시민 “김영하 작가, 이번 시즌 센터 내가 물러날 때”"
20180920,서울경제,양문숙 기자,시즌 원년 멤버 유시민-김영하 작가 (알쓸신잡3)
20180823,한국경제,김소연(sue123@hankyung.com),'알쓸신잡3' 첫 여성 패널 합류 유시민 김영하 작가 그대로
20180820,YTN,,"[김호성의출발새아침] 국민연금, 유시민 같은 장관 없는 게 문제?"
20180820,서울경제,김도건 기자,"블록체인 기업 골든블로코 김동성 대표, ""암호화폐는 사기라는 유시민 작가 의견 위험해"" 라고 밝혀"
20180803,국민일보,뉴시스,유시민 작가 신간 '역사의 역사' 6주 연속 1위
20180729,부산일보,디지털본부13,"'뭉쳐야뜬다' 유시민 ""지금 직업은 작가 방송인 아니다"""
20180726,경향신문,이준헌 기자 ifwedont@kyunghyang.com,[경향포토] 유시민 작가 눈에 내려앉은 노회찬 의원
20180726,국민일보,이종선 기자,[영상] 유시민 작가가 노회찬 의원을 좋아했던 이유
20180726,아시아경제,문호남,[포토]슬픔에 잠긴 유시민 작가
20180725,서울신문,김기중,"오디오북으로 만나고 싶은 작가 유시민, 무라카미 하루키"
20180725,중도일보,온라인이슈팀,"유시민 작가, 후임 노 의원 두고 극찬 왜?"
20180724,동아일보,김혜란,"빈소서 오열 유시민 작가, 공동장례위원장으로 노회찬 의원 마지막 배웅"
20180724,한국경제,뉴스룸,끝내 눈물 보인 유시민 작가 노회찬 빈소에 이어진 조문행렬
20180724,서울경제,권준영 기자,노회찬 영정사진 앞에서 눈물 터뜨린 유시민 작가
20180723,머니투데이,김민우|기자,"정의당, 공동장례위원장에 심상정 유시민 조준호 천호선 등"
20180723,머니투데이,이동훈|기자,[사진]눈물 닦는 유시민 작가
20180723,머니투데이,이동훈|기자,[사진]故 노회찬 빈소 찾은 유시민 작가
20180723,부산일보,디지털본부17,"[포토뉴스] 유시민 작가, 고 노회찬 빈소 찾아 오열"
20180723,부산일보,디지털본부17,[포토뉴스] 고 노회찬 빈소 조문하는 유시민 작가
20180723,아시아경제,윤동주,[포토] 유시민 작가 위로하는 심상정 의원
20180723,아시아경제,윤동주,[포토] 눈물 훔치는 유시민 작가
20180723,아시아경제,윤동주,[포토] 오열하는 유시민 작가
20180723,아시아경제,윤동주,[포토] 조문하는 유시민 작가
20180709,아시아경제,노태영,"'유시민, 정재승, 김태훈' 올 여름 작가와 만날까"
20180629,아시아경제,온라인이슈팀,"‘썰전’ 유시민 작가, 문재인 대통령 무섭다고 말한 이유는?"
20180629,매일경제,진향희,"‘썰전’ 유시민 작가, 박수 칠 때 떠났다"
20180628,디지털타임스,백승훈,"유시민 작가 오늘 `썰전` 마지막 방송 ""잊혀지는 영광을 허락해 달라"""
20180628,서울신문,김기중,유시민 작가가 가이드하는 ‘역사의 역사’ 여행
20180627,아시아경제,온라인이슈팀,"유시민 작가 '썰전' 하차에 국민청원까지 등장 ""입각시켜달라"""
20180627,국민일보,서현숙,"“정치와 더 멀어지려 한다”... 유시민 작가, ‘썰전’ 하차"
20180627,한국경제,뉴스룸,"유시민, '썰전' 하차 후속 패널은 노회찬 정의당 대표"
20180627,한국경제,김나경,"유시민 작가, 2년 반 만에 '썰전' 하차..“정치 비평 세계와 작별할 것"""
20180627,YTN,김아연,"유시민 작가, '썰전' 떠난다 ""정치 비평 세계와 작별"""
20180627,문화일보,김인구,“글쓰기 집중” 유시민 썰전 하차 후임은 노회찬 정의당 원내대표
20180627,동아일보,김소정,유시민 ‘정의당 탈당→썰전 하차’ 정치와 연끊기 ‘착착’ 어용지식인 마저?
20180627,헤럴드경제,이운자 기자,"유시민 작가, 개각 앞두고 ‘썰전’ 하차 혹시?"
20180627,매일경제,,"유시민 작가 28일 `썰전` 마지막 방송 ""정치비평과 작별"""
20180627,헤럴드경제,서병기 기자,‘썰전’ 유시민 작가 2년반만에 하차 “정치 비평 세계와 작별” 후임에는 노회찬 대표
20180622,매일경제,진향희,‘썰전’ 유시민 작가 “이재명 당선 인터뷰 크게 실망”
20180619,서울신문,김혜민,"‘뭉쳐야 뜬다’ 대마도 패키지, ‘낚시 마니아’ 유시민 작가 합류"
20180619,매일경제,진향희,"유시민 작가, 예능 종횡무진 ‘뭉쳐야 뜬다’ 출연"
20180619,한국경제,강경주(qurasoha@hankyung.com),'뭉쳐야 뜬다' 유시민 작가 전격 출연 대마도서 낚시 패키지
20180619,서울경제,양지연 기자,'뭉쳐야 뜬다' 유시민 작가 출연 아재 4인방과 대마도行
20180615,중앙일보,이가영(lee.gayoung1@joongang.co.kr),정의당 사무총장이 밝힌 유시민 탈당 이유
20180615,국민일보,이현지,“정치에서 멀어지고 싶다” 정의당이 밝힌 유시민 탈당 이유
20180615,서울신문,김유민,유시민 “이제 정의당 당원 아니다” 당적 정리한 이유는
20180615,헤럴드경제,한영훈 기자,유시민 이젠 무소속 ‘정의당 당적’ 정리한 이유는?
20180615,부산일보,디지털본부,"정의당이 밝힌 유시민 탈당 이유 ""정치에서 한걸음 더 멀어지고 싶어한다"""
20180614,부산일보,디지털본부11,"유시민 ""정의당 당원 아니다"" 깜짝 탈당 고백?"
20180613,국민일보,최민우 기자,유시민 “이제 정의당 당원 아닙니다” 탈당 고백
20180613,중앙일보,배재성(hongdoya@joongang.co.kr),유시민 “저 지금 정의당 당원 아닙니다” 탈당 고백
20180613,동아일보,김소정,유시민 “저 지금 정의당 당원 아닙니다” 평당원 탈당 고백
20180531,파이낸셜뉴스,조윤주,"서울국제도서전, 유시민 이영도 최민석 작가 등 신작 공개"
20180528,아주경제,이소현,?대한상의 '통찰과 힐링' 제주포럼 개최 김동연 총리 유시민 작가 강연
20180525,중도일보,온라인 이슈팀,"'썰전' 유시민 작가 ""북한, 미국 트럼프 대통령에 원하는 건 두가지"""
20180522,전자신문,전자신문인터넷 윤민지 기자,"나경원 의원, 유시민 작가에게 지적받은 이유? ""의원이 그렇게 말하면 안돼"""
20180511,중앙일보,정은혜(jeong.eunhye1@joongang.co.kr),유시민 작가 “문재인 대통령 지지율이 역대 최고인 이유는 ”
20180510,서울경제,정다훈 기자,"‘방구석1열’ 유시민 작가, 알고 보니 영화 ‘더킹’ 출연?"
20180510,매일경제,성정은,"‘방구석1열’ 유시민 작가, 알고 보니 영화 ‘더킹’ 출연?"
20180504,매일경제,진향희,"‘방구석1열’ PD “하정우 정우성에 전화, 유시민 작가 쫒아다녔다”"
20180406,세계일보,한누리,'썰전' 작가 유시민이 추천한 최순실의 옥중 회고록 제목
20180316,세계일보,최문석,"썰전 유시민 작가, 이명박 전 대통령 도주 우려 없어 불구속 수사 '언급'"
20180315,중도일보,온라인 이슈팀,"지일주, 유시민 작가와 ""우리가 남이가""..'다정한 투샷 눈길'"
20180310,서울경제,김광수 기자,이사회 회의 1회당 485만원 받은 유시민 작가
20180310,서울경제,김광수 기자,이사회 회의 1회당 485만원 받은 유시민 작가
20180309,서울경제,김광수 기자,이사회 회의 1회당 485만원 받은 유시민 작가
20180309,세계일보,최문석,"'유스타라다무스' 작가 유시민,김정은-트럼프 만남 적중?"
20180307,한국경제,김나정,유시민 작가가 전하는 '못난 글 피하는 법' '차이나는 클라스' 1주년 기념 강연
20180216,아시아경제,온라인이슈팀,"‘썰전’ 유시민 작가, 빙상연맹 향한 일침 화제 “빙상연맹 자체가 문제”"
20180201,머니투데이,,[사진]'인기만점 유시민 작가'
20180201,울산매일,이동엽 기자,박상기 장관 조치 유시민이 예언했나? “법적으로 금지할 수밖에 없을 것 결국 투기꾼한테만 좋은 일”
20180119,한국일보,김지원,"김어준 ""유시민 작가에게 새 일자리 알선하겠다"""
20180118,세계일보,황계식,"'곰돌이 박사' 정재승 교수 '뉴스룸'서 ""유시민 작가에 발끈했다 많은 안티 불렀다"""
20180117,울산매일,이동엽 기자,"“이명박, 완전히 모르쇠로 가고 있어 잘못 빨리 인정할수록 좋은데...” 유시민 작가의 일갈 ‘주목’"
20180114,부산일보,디지털본부,"'알쓸신잡 ' 정재승 교수, 유시민 작가의 가상화폐 폄훼 발언에 우려 표시"
20180113,한국경제,,"정재승 교수, 유시민 작가 발언에 ""블록체인 잘 모르시는 것 같다"""
20180112,한국일보,김지원,"유시민 작가 ""안내상, 1987 당시 지하에서 활동"""
20180111,중앙일보,이민정(lee.minjung2@joongang.co.kr),청와대 도서관서 가장 인기있는 작가 3위 유시민 1위는
20180108,아시아경제,온라인이슈팀,"유시민 '빈 초등 교실 어린이집 활용안' 청원 현실화 ""다시 복지부장관으로"""
20180103,부산일보,디지털본부,"유시민 작가와 황교익 음식 칼럼니스트, '수요미식회'서 '썰전'을?"
20171226,아시아경제,온라인이슈팀,"유시민 누나 유시춘 작가, 어떤 사람? 작가 사회운동가 등 다양한 경력"
20171226,부산일보,디지털본부11,"'김어준의 뉴스공장'에 출연한 유시춘 작가, 소설가이자 유시민 누나"
20171213,SBS,,[오!클릭] '3만 명 동의' 얻은 유시민 작가 청원 글은?
20171213,세계일보,한누리,손석희 앵커가 유시민 작가의 '국민청원'에 보인 반응
20171213,경향신문,홍진수 기자 soo43@kyunghyang.com,유시민 전 장관이 힘 실어주니  ‘초등학교 교실 활용 어린이집 확충’ 법안 ‘기사회생’
20171213,매일경제,권성미,“방송은 부업” 유시민 작가가 부러운 손석희 앵커
20171213,YTN,,"유시민 전 장관, '보육시설 확충' 국민청원"
20171212,한국일보,이순지,"""대통령도 알고 총리도 알지만 "" 청와대 청원 낸 유시민 전 장관"
20171212,서울경제,이종혁 기자,"유시민 작가 청와대 청원 ""빈 교실을 보육시설로 활용하자"""
20171212,경향신문,김지환 기자 baldkim@kyunghyang.com,유시민 전 장관도 청와대 청원 “초등교실을 활용한 공공보육시설 확충”
20171212,한겨레,김보협,유시민 작가가 청와대에 청원을 올렸다
20171212,YTN,,"유시민 전 장관, '보육시설 확충' 국민청원"
20171128,중앙일보,배재성,"이석기 항소심 재판부, 유시민 작가 증인 채택"
20171127,헤럴드경제,한영훈 기자,"이석기 항소심 재판부, 유시민 작가 증인 채택"
20171123,중앙일보,채혜선,재도전 망설인 '문재인 구두' 대표를 움직이게 한 유시민 작가의 조언
20171026,한국일보,임민환,[HS포토] 나영석PD 폭로에 웃음이 터진 유시민 작가
20171026,중앙일보,한영혜,"나영석 “유시민 작가 말씀, 나중에 찾아보면 다 틀린 얘기”"
20171026,세계일보,김지수,'알쓸신잡' 제작발표회서 유시민 작가가 진땀 흘린 사연은
20171026,파이낸셜뉴스,파이낸셜뉴스,"‘알쓸신잡2’ 유현준 “‘썰전’에서 본 유시민 작가, 이젠 친한 형 느낌”"
20171026,파이낸셜뉴스,파이낸셜뉴스,"‘알쓸신잡2’ 나영석 “유시민 작가, 편집하다 보면 다 틀린 정보” 깜짝 폭로"
20171026,서울경제,금빛나 기자,"[현장] ‘알쓸신잡2’ 나영석 PD “유시민 작가, 생각보다 틀린 정보 많다”"
20171024,한국일보,명희숙,"[단독]'남한산성' 김훈 작가, '썰전' 출격...유시민과 만난다"
20171010,부산일보,미디어본부11,"도비탄 아닌 유탄 '썰전' 유시민 작가 발언 재조명 ""책임 회피용 발표"""
20170928,중도일보,온라인이슈팀,"'썰전' 유시민, 김관진 전 국장부 장관 일침 재조명"
20170927,아시아경제,미디어이슈팀,김관진 전 국장부 장관 화제 '썰전' 유시민 일침 재조명
20170901,한국경제,,"'썰전' 유시민 작가, ""조국 모든 걸 가져, 이건 부당해"""
20170805,한국일보,강은영,"황교익 ""유시민 작가 덕에 10년만에 낚시대 잡아"""
20170804,서울신문,이혜리,"‘썰전’ 유시민 “조윤선 전 장관, 부끄러운 줄 알아야”"
20170804,부산일보,멀티미디어부,"'썰전' 유시민 ""조윤선 전 장관, 나 바보예요, 먹고 놀았어요 얘기하는 꼴"""
20170804,중앙일보,손민호,'지식소매상' 유시민은 어떻게 스타 작가가 되었나
20170721,매일경제,황승빈,"`썰전` 외고 졸업한 딸 언급한 유시민 작가, 제2의 심블리? ""모든 친구들이 좋은 교육 받아야"""
20170711,중앙일보,이가영,하태경 의원이 꼽은 유시민 작가에게 배울 점
20170707,매일경제,황승빈,"`썰전` 유시민 작가-박형준 교수 인연, ""우린 17대 국회 축구팀+목욕탕 멤버"""
20170704,전자신문,전자신문인터넷 윤민지 기자,"""조윤선, 장관하며 놀고 먹었다"" 유시민 과거 발언 재조명"
20170704,한국경제,,"""조윤선, 장관 시절 놀고 먹었다는 말"" '썰전' 유시민의 폭로"
20170630,매일경제,황승빈,`썰전` 박형준 전 국회 사무총장 ★ 유시민 작가 #100분토론 #꽃중년 포스
20170630,헤럴드경제,서병기 기자,"‘썰전’, 박형준 전 국회 사무총장 ‘새 패널’ ""유시민 작가와의 호흡 염두"""
20170616,부산일보,멀티미디어부,"'썰전' 유시민 ""외교부 장관은 모호함이 필요한 자리"""
20170612,중앙일보,김은빈,"강원국 작가가 ""유시민 글쓰기 특강 도움 안 돼"" 말한 이유"
20170603,부산일보,미디어본부16,"'알쓸신잡' 유시민 '박학다식' 에 열광 시청자 게시판 ""유시민 작가 설명, 통으로 보여달라"" 봇물"
20170601,한국경제,,"‘알쓸신잡’ 유희열, “유시민 작가 수다왕 내가 제일 과묵해 ”"
20170601,서울경제,서은영 기자,유시민 작가가 꼽은 '내 인생의 책'은?
20170601,파이낸셜뉴스,파이낸셜뉴스,"‘알쓸신잡’ 유희열 “유시민 작가 팬, 출연에 결정적 역할”"
20170601,파이낸셜뉴스,파이낸셜뉴스,‘알쓸신잡’ 나영석 PD “말 제일 많은 사람? 유시민 작가”
20170531,중앙일보,채혜선,유시민 작가의 '노 룩 패스'에 대한 생각
20170529,아시아경제,한승곤,유시민은 허지웅 작가의 글을 어떻게 평가할까
20170526,서울경제,한해선 기자,"'노무현입니다' 유시민 작가의 진심 인터뷰 2탄 ""사랑스러운 분"""
20170521,중앙일보,채혜선,문재인 대통령이 신고 유시민 작가가 모델로 활동한 구두 알고 보니
20170520,매일경제,,"노무현재단 추모문화제 안희정 이재명, 유시민과 `야외 토크`"
20170510,중도일보,김은주 기자,"jtbc 뉴스룸, 배우 윤여정 작가 유시민 출연, 왜?"
20170509,한국경제,,"‘뉴스룸’ 윤여정-유시민작가, 대선 특집방송 게스트 초대돼..."
